Timestamp,Presynaptic,Postsynaptic,Weight
19:55:08,Nose,FLPR,1
19:55:08,Nose,OLQDL,1
19:55:08,Nose,OLQDR,1
19:55:08,Nose,OLQVL,1
19:55:08,RMDVR,MDL01,1
19:55:08,Nose,OLQVR,1
19:55:08,SMDVL,RMDVL,1
19:55:08,SMDVR,RMDDL,1
19:55:08,SMDDR,MDL08,1
19:55:08,RMDVR,MVL01,1
19:55:08,SMDDL,RMDDL,1
19:55:08,RIAR,SMDDR,7
19:55:08,RMDDR,MDL01,1
19:55:08,Nose,ASHL,2
19:55:08,Nose,ASHR,2
19:55:08,RIAL,CEPVL,1
19:55:08,Nose,FLPL,1
19:55:08,Nose,FLPR,1
19:55:08,Nose,OLQDL,1
19:55:08,Nose,OLQDR,1
19:55:08,Nose,OLQVL,1
19:55:08,Nose,OLQVR,1
19:55:08,RMDVR,MVL02,1
19:55:08,RIAR,SMDVL,13
19:55:08,SMDVL,SMDDR,4
19:55:08,SMDDR,MDR04,1
19:55:08,SMDVR,RMDVR,1
19:55:08,RMDDR,MDL02,1
19:55:08,RIAL,RIAR,1
19:55:08,SMDDL,SMDVR,2
19:55:08,Nose,ASHL,2
19:55:08,Nose,ASHR,2
19:55:08,Nose,FLPL,1
19:55:08,Nose,FLPR,1
19:55:08,Nose,OLQDL,1
19:55:08,Nose,OLQDR,1
19:55:08,Nose,OLQVL,1
19:55:08,Nose,OLQVR,1
19:55:08,RMDVL,AVER,1
19:55:08,RMDDL,MDR01,1
19:55:08,Nose,ASHL,2
19:55:08,Nose,ASHR,2
19:55:08,Nose,FLPL,1
19:55:08,Nose,FLPR,1
19:55:08,Nose,OLQDL,1
19:55:08,Nose,OLQDR,1
19:55:08,Nose,OLQVL,1
19:55:08,Nose,OLQVR,1
19:55:08,Nose,ASHL,2
19:55:08,Nose,ASHR,2
19:55:08,Nose,FLPL,1
19:55:08,Nose,FLPR,1
19:55:08,Nose,OLQDL,1
19:55:08,Nose,OLQDR,1
19:55:08,Nose,OLQVL,1
19:55:08,Nose,OLQVR,1
19:55:08,Nose,ASHL,2
19:55:08,Nose,ASHR,2
19:55:08,SMDDR,MDR06,1
19:55:08,SMDVL,SMDVR,1
19:55:08,SMDVR,SMDDL,2
19:55:08,RMDVR,MVL03,1
19:55:08,RIAR,SMDVR,7
19:55:08,RMDDR,MDL03,2
19:55:08,RMDDL,MDR02,1
19:55:08,RMDVL,MDR01,1
19:55:08,RIAL,RIVL,2
19:55:08,Nose,FLPL,1
19:55:08,Nose,FLPR,1
19:55:08,Nose,OLQDL,1
19:55:08,Nose,OLQDR,1
19:55:08,Nose,OLQVL,1
19:55:08,Nose,OLQVR,1
19:55:09,SMDDR,MVR02,1
19:55:09,RMDVL,MVL04,1
19:55:09,SMDVR,SMDVL,1
19:55:09,RIAL,RIVR,4
19:55:09,RMDVR,MVL04,1
19:55:09,RMDDR,MDL04,1
19:55:09,RMDDL,MDR03,1
19:55:09,RMDVL,MVR01,1
19:55:09,RMDDR,MDR04,1
19:55:09,SMDDR,RIAL,2
19:55:09,RMDDL,MDR04,1
19:55:09,RIAL,RMDDL,12
19:55:09,RMDVR,MVL05,1
19:55:09,SMDVR,VB1,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,RMDVL,MVR02,1
19:55:09,RMDDR,MVR01,1
19:55:09,Nose,OLQVR,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,SMDVL,MVL03,1
19:55:09,RIAR,CEPVR,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,SMDDR,RIAR,1
19:55:09,RMDDL,MDR08,2
19:55:09,RMDVR,MVL06,1
19:55:09,RMDDR,MVR02,1
19:55:09,SMDVL,MVL06,1
19:55:09,RMDVL,MVR03,1
19:55:09,RIAR,IL1R,1
19:55:09,RIAL,RMDDR,7
19:55:09,SMDDL,MDL04,1
19:55:09,RMDVL,MVR04,1
19:55:09,RMDDL,MVR01,1
19:55:09,RIAL,RMDL,6
19:55:09,RMDVR,MVL08,1
19:55:09,RMDDR,OLQVR,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,RMDDR,RMDVL,12
19:55:09,RMDVL,MVR05,1
19:55:09,RIAL,RMDR,6
19:55:09,RMDVR,MVR04,1
19:55:09,RMDDL,OLQVL,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,SMDVR,MVL02,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,RMDVL,MVR06,1
19:55:09,RMDDR,RMDVR,1
19:55:09,SMDVR,MVL03,1
19:55:09,RMDDL,RMDL,1
19:55:09,RIAL,RMDVL,9
19:55:09,RMDVR,MVR06,1
19:55:09,RMDVL,MVR08,1
19:55:09,RMDDL,RMDVL,1
19:55:09,RMDDR,SAADR,1
19:55:09,SMDVR,MVL04,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:09,Nose,ASHL,2
19:55:09,Nose,ASHR,2
19:55:09,Nose,FLPL,1
19:55:09,Nose,FLPR,1
19:55:09,Nose,OLQDL,1
19:55:09,Nose,OLQDR,1
19:55:09,Nose,OLQVL,1
19:55:09,Nose,OLQVR,1
19:55:10,SMDVR,MVR07,1
19:55:10,RMDDR,SMDDR,1
19:55:10,RMDVR,MVR08,1
19:55:10,RMDDL,RMDVR,7
19:55:10,RIAL,RMDVR,11
19:55:10,RMDVL,OLQDL,1
19:55:10,SMDVL,MVR02,1
19:55:10,RIAR,RIAL,4
19:55:10,SMDDR,RIBR,1
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,SMDVR,RIAL,7
19:55:10,RMDDR,URYDL,1
19:55:10,RMDDL,SMDDL,1
19:55:10,RIAL,SIADL,2
19:55:10,RMDVL,RMDDL,1
19:55:10,RMDVR,OLQDR,1
19:55:10,SMDDL,MDL06,1
19:55:10,SMDVR,RIAR,5
19:55:10,RMDVL,RMDDR,6
19:55:10,SMDVL,MVR03,1
19:55:10,SMDDR,RIS,1
19:55:10,RMDVR,RMDDL,4
19:55:10,RIAL,SMDDL,8
19:55:10,RIAR,RIVL,1
19:55:10,SMDDR,RMDDR,1
19:55:10,RIAL,SMDDR,10
19:55:10,SMDVR,RIBL,2
19:55:10,RMDVL,RMDL,1
19:55:10,SMDDL,MDL08,1
19:55:10,SMDVL,MVR04,1
19:55:10,RMDVR,RMDDR,1
19:55:10,RIAR,RMDDL,10
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,SMDVR,RIVR,1
19:55:10,RIAL,SMDVL,6
19:55:10,SMDDR,VD1,1
19:55:10,SMDVL,MVR06,1
19:55:10,RMDVR,RMDR,1
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,RMDDR,MDL01,1
19:55:10,RMDDL,MDR01,1
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,RMDVL,RMDVR,1
19:55:10,SMDDL,MDR02,1
19:55:10,RIAR,RMDDR,11
19:55:10,RMDVR,RMDVL,1
19:55:10,RIAL,SMDVR,11
19:55:10,SMDVL,PVR,1
19:55:10,SMDVR,RIVR,2
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,RMDDL,MDR02,1
19:55:10,SMDVL,RIAL,3
19:55:10,SMDDL,MDR03,1
19:55:10,RMDVR,SAAVR,1
19:55:10,RMDVL,SAAVL,1
19:55:10,SMDVR,RMDDL,1
19:55:10,RMDDR,MDL02,1
19:55:10,RIAR,RMDL,3
19:55:10,RMDVL,SMDVL,1
19:55:10,RMDDR,MDL03,2
19:55:10,SMDVR,RMDVR,1
19:55:10,RMDVR,SIBDR,1
19:55:10,RMDDL,MDR03,1
19:55:10,SMDDL,MDR04,1
19:55:10,RIAR,RMDR,8
19:55:10,SMDVL,RIAR,8
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,RMDDL,MDR04,1
19:55:10,SMDDL,MDR05,1
19:55:10,RMDVR,SIBVR,1
19:55:10,SMDVR,SMDDL,2
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,RIAR,RMDVL,12
19:55:10,RMDDR,MDL04,1
19:55:10,SMDVL,RIBR,2
19:55:10,SMDDR,MDL04,1
19:55:10,RMDDL,MDR08,2
19:55:10,SMDDL,MDR06,1
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,RIAL,CEPVL,1
19:55:10,RMDVL,AVER,1
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,Nose,ASHL,2
19:55:10,Nose,ASHR,2
19:55:10,Nose,FLPL,1
19:55:10,Nose,FLPR,1
19:55:10,Nose,OLQDL,1
19:55:10,Nose,OLQDR,1
19:55:10,Nose,OLQVL,1
19:55:10,Nose,OLQVR,1
19:55:10,SMDVR,SMDVL,1
19:55:10,RIAR,RMDVR,10
19:55:10,RMDDR,MDR04,1
19:55:10,SMDVL,RIS,1
19:55:10,RMDVL,MDR01,1
19:55:10,SMDDL,MDR07,1
19:55:10,RIAL,RIAR,1
19:55:10,SMDDR,MDL05,1
19:55:10,RMDVR,SMDVR,1
19:55:10,RMDDL,MVR01,1
19:55:11,RIAR,SAADR,1
19:55:11,RMDDL,OLQVL,1
19:55:11,SMDVR,VB1,1
19:55:11,RIAL,RIVL,2
19:55:11,RMDVL,MVL04,1
19:55:11,SMDVL,RIVL,1
19:55:11,RMDDR,MVR01,1
19:55:11,SMDDL,MVL02,1
19:55:11,SMDDR,MDL06,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,RMDDL,RMDL,1
19:55:11,RMDDR,MVR02,1
19:55:11,RIAR,SIADL,1
19:55:11,RIAL,RIVR,4
19:55:11,SMDVL,RIVL,1
19:55:11,SMDDL,MVL04,1
19:55:11,SMDDR,MDL08,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,RMDDR,OLQVR,1
19:55:11,RIAL,RMDDL,12
19:55:11,SMDDR,MDR04,1
19:55:11,SMDDL,RIAL,1
19:55:11,SMDVL,RMDDR,1
19:55:11,RMDVR,AVEL,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,RIAL,RMDDR,7
19:55:11,RMDDL,RMDVL,1
19:55:11,RMDVR,AVER,1
19:55:11,SMDDL,RIAR,1
19:55:11,RMDDR,RMDVL,12
19:55:11,SMDDR,MDR06,1
19:55:11,SMDVL,RMDVL,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,RMDVR,MDL01,1
19:55:11,SMDDR,MVR02,1
19:55:11,SMDDL,RIBL,1
19:55:11,RMDDL,RMDVR,7
19:55:11,RIAL,RMDL,6
19:55:11,SMDVL,SMDDR,4
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,SMDDR,RIAL,2
19:55:11,Nose,OLQVR,1
19:55:11,RIAL,RMDR,6
19:55:11,SMDVL,SMDVR,1
19:55:11,SMDDL,RIBR,1
19:55:11,RMDDL,SMDDL,1
19:55:11,RMDVR,MVL01,1
19:55:11,RMDVL,MVR01,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,RMDDR,RMDVR,1
19:55:11,RMDVR,MVL02,1
19:55:11,RIAR,SIADR,1
19:55:11,Nose,OLQVR,1
19:55:11,SMDDL,RIS,1
19:55:11,RMDVL,MVR02,1
19:55:11,SMDDR,RIAR,1
19:55:11,RIAL,RMDVL,9
19:55:11,SMDDL,RMDDL,1
19:55:11,RMDDR,SAADR,1
19:55:11,RMDVR,MVL03,1
19:55:11,Nose,ASHL,2
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,Nose,ASHL,2
19:55:11,SMDVL,MVL03,1
19:55:11,Nose,ASHR,2
19:55:11,Nose,FLPL,1
19:55:11,Nose,FLPR,1
19:55:11,Nose,OLQDL,1
19:55:11,Nose,OLQDR,1
19:55:11,Nose,OLQVL,1
19:55:11,Nose,OLQVR,1
19:55:11,RMDDL,MDR01,1
19:55:12,Nose,ASHL,2
19:55:12,RMDVL,MVR03,1
19:55:12,RIAL,RMDVR,11
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,RMDVR,MVL04,1
19:55:12,RMDDL,MDR02,1
19:55:12,RIAR,SIAVL,1
19:55:12,RMDDR,SMDDR,1
19:55:12,SMDVL,MVL06,1
19:55:12,SMDDR,RIBR,1
19:55:12,SMDDL,SMDVR,2
19:55:12,RIAL,SIADL,2
19:55:12,RMDVL,MVR04,1
19:55:12,RIAR,SMDDL,7
19:55:12,SMDVL,MVR02,1
19:55:12,RMDDR,URYDL,1
19:55:12,RMDDL,MDR03,1
19:55:12,RMDVR,MVL05,1
19:55:12,SMDDR,RIS,1
19:55:12,RMDDL,MDR04,1
19:55:12,SMDVL,MVR03,1
19:55:12,SMDDR,RMDDR,1
19:55:12,RIAR,SMDDR,7
19:55:12,RMDVR,MVL06,1
19:55:12,RMDVL,MVR05,1
19:55:12,RIAL,SMDDL,8
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDDR,VD1,1
19:55:12,RMDDL,MDR08,2
19:55:12,SMDVL,MVR04,1
19:55:12,RMDVR,MVL08,1
19:55:12,RIAR,SMDVL,13
19:55:12,RMDVL,MVR06,1
19:55:12,RIAL,SMDDR,10
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDDL,MDL04,1
19:55:12,RMDDR,MDL01,1
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDDR,MDL04,1
19:55:12,RMDDL,MVR01,1
19:55:12,SMDDR,MDL05,1
19:55:12,SMDDL,MDL06,1
19:55:12,RIAR,SMDVR,7
19:55:12,SMDVL,MVR06,1
19:55:12,RMDVL,MVR08,1
19:55:12,RMDVR,MVR04,1
19:55:12,RMDDR,MDL02,1
19:55:12,RIAL,SMDVL,6
19:55:12,SMDDR,MDL06,1
19:55:12,RMDVL,OLQDL,1
19:55:12,RMDDL,OLQVL,1
19:55:12,SMDVL,PVR,1
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,RMDVR,MVR06,1
19:55:12,RIAL,SMDVR,11
19:55:12,SMDDL,MDL08,1
19:55:12,RMDDR,MDL03,2
19:55:12,SMDVR,MVL02,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDDR,MDL08,1
19:55:12,RMDVL,RMDDL,1
19:55:12,SMDVR,MVL03,1
19:55:12,SMDDL,MDR02,1
19:55:12,RMDVR,MVR08,1
19:55:12,RMDDR,MDL04,1
19:55:12,RMDDL,RMDL,1
19:55:12,SMDVL,RIAL,3
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDDR,MDR04,1
19:55:12,RMDVL,RMDDR,6
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,RIAR,CEPVR,1
19:55:12,SMDVR,MVL04,1
19:55:12,SMDVL,RIAR,8
19:55:12,RMDDL,RMDVL,1
19:55:12,RMDDR,MDR04,1
19:55:12,RIAL,CEPVL,1
19:55:12,SMDVR,MVR07,1
19:55:12,SMDVL,RIBR,2
19:55:12,RMDDR,MVR01,1
19:55:12,RIAL,RIAR,1
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,RMDDL,RMDVR,7
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDVR,RIAL,7
19:55:12,RMDDR,MVR02,1
19:55:12,RMDDL,SMDDL,1
19:55:12,RIAL,RIVL,2
19:55:12,SMDVL,RIS,1
19:55:12,SMDVR,RIAR,5
19:55:12,SMDVL,RIVL,1
19:55:12,RMDDR,OLQVR,1
19:55:12,RIAL,RIVR,4
19:55:12,Nose,ASHL,2
19:55:12,Nose,ASHR,2
19:55:12,Nose,FLPL,1
19:55:12,Nose,FLPR,1
19:55:12,Nose,OLQDL,1
19:55:12,Nose,OLQDR,1
19:55:12,Nose,OLQVL,1
19:55:12,Nose,OLQVR,1
19:55:12,SMDVR,RIBL,2
19:55:12,RIAL,RMDDL,12
19:55:13,SMDVL,RIVL,1
19:55:13,RMDDR,RMDVL,12
19:55:13,SMDDR,MDR06,1
19:55:13,RMDVL,RMDL,1
19:55:13,RMDVR,OLQDR,1
19:55:13,SMDDL,MDR03,1
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
19:55:13,Nose,OLQVR,1
19:55:13,RIAL,RMDDR,7
19:55:13,SMDVL,RMDDR,1
19:55:13,SMDDL,MDR04,1
19:55:13,SMDVR,RIVR,1
19:55:13,RMDVL,RMDVR,1
19:55:13,RIAR,IL1R,1
19:55:13,SMDDR,MVR02,1
19:55:13,RMDVR,RMDDL,4
19:55:13,RMDDR,RMDVR,1
19:55:13,RMDDL,MDR01,1
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
19:55:13,Nose,OLQVR,1
19:55:13,RIAL,RMDL,6
19:55:13,SMDDR,RIAL,2
19:55:13,SMDVR,RIVR,2
19:55:13,RMDDR,SAADR,1
19:55:13,RMDDL,MDR02,1
19:55:13,SMDVL,RMDVL,1
19:55:13,RMDVR,RMDDR,1
19:55:13,SMDDL,MDR05,1
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
19:55:13,RIAR,RIAL,4
19:55:13,RMDVL,SAAVL,1
19:55:13,Nose,OLQVR,1
19:55:13,SMDDL,MDR06,1
19:55:13,SMDVR,RMDDL,1
19:55:13,RMDDL,MDR03,1
19:55:13,RMDDR,SMDDR,1
19:55:13,RMDVR,RMDR,1
19:55:13,RMDVL,SMDVL,1
19:55:13,SMDVL,SMDDR,4
19:55:13,RIAR,RIVL,1
19:55:13,RIAL,RMDR,6
19:55:13,SMDDR,RIAR,1
19:55:13,SMDVL,SMDVR,1
19:55:13,SMDVR,RMDVR,1
19:55:13,RMDDL,MDR04,1
19:55:13,RMDVR,RMDVL,1
19:55:13,RIAL,RMDVL,9
19:55:13,RMDDR,URYDL,1
19:55:13,SMDDL,MDR07,1
19:55:13,SMDDR,RIBR,1
19:55:13,RIAR,RMDDL,10
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
19:55:13,Nose,OLQVR,1
19:55:13,SMDDR,RIS,1
19:55:13,SMDDL,MVL02,1
19:55:13,RIAL,RMDVR,11
19:55:13,SMDVR,SMDDL,2
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,RIAR,RMDDR,11
19:55:13,RMDVR,SAAVR,1
19:55:13,RMDDL,MDR08,2
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
19:55:13,Nose,OLQVR,1
19:55:13,SMDDR,RMDDR,1
19:55:13,RIAL,SIADL,2
19:55:13,RMDDL,MVR01,1
19:55:13,SMDDL,MVL04,1
19:55:13,RMDVR,SIBDR,1
19:55:13,RIAR,RMDL,3
19:55:13,SMDVR,SMDVL,1
19:55:13,RMDVL,AVER,1
19:55:13,SMDVR,VB1,1
19:55:13,RMDVR,SIBVR,1
19:55:13,RIAL,SMDDL,8
19:55:13,SMDDL,RIAL,1
19:55:13,RMDVL,MDR01,1
19:55:13,RIAR,RMDR,8
19:55:13,RMDDL,OLQVL,1
19:55:13,SMDDR,VD1,1
19:55:13,SMDVL,MVL03,1
19:55:13,RMDVR,SMDVR,1
19:55:13,RIAL,SMDDR,10
19:55:13,RMDDL,RMDL,1
19:55:13,RMDVL,MVL04,1
19:55:13,SMDDL,RIAR,1
19:55:13,SMDVL,MVL06,1
19:55:13,RIAR,RMDVL,12
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
19:55:13,Nose,OLQVR,1
19:55:13,RMDDL,RMDVL,1
19:55:13,RIAL,SMDVL,6
19:55:13,RMDDR,MDL01,1
19:55:13,Nose,ASHL,2
19:55:13,Nose,ASHR,2
19:55:13,Nose,FLPL,1
19:55:13,Nose,FLPR,1
19:55:13,Nose,OLQDL,1
19:55:13,Nose,OLQDR,1
19:55:13,Nose,OLQVL,1
